pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
C,31,POR,81,14,1840,3.6,8.4,.430,0.0,0.0,,3.6,8.4,.430,1.9,3.9,.474,5.9,11.2,17.0,1.2,1.1,2.8,2.3,7.1,9.1,,98,100
SG,33,DET,79,79,2923,7.5,17.0,.440,3.2,7.5,.432,4.3,9.5,.446,4.3,5.0,.867,0.7,3.0,3.7,6.2,1.1,0.0,2.5,1.9,22.5,,119,110
SG,24,TOT,24,1,278,6.3,18.5,.344,0.8,5.4,.143,5.6,13.1,.426,3.1,4.8,.640,0.6,2.5,3.1,4.8,1.9,0.4,3.1,8.7,16.5,,84,111
SG,24,DAL,18,0,227,6.4,18.3,.351,0.7,5.7,.125,5.7,12.6,.453,3.6,5.5,.652,0.7,2.6,3.3,5.2,2.4,0.2,3.6,8.6,17.1,,85,110
SG,24,PHO,6,1,51,6.1,19.2,.316,1.0,4.0,.250,5.0,15.1,.333,1.0,2.0,.500,0.0,2.0,2.0,3.0,0.0,1.0,1.0,9.1,14.1,,79,115
C,26,TOT,47,0,500,7.1,19.1,.372,0.0,0.5,.000,7.1,18.6,.383,5.7,8.9,.643,3.7,6.5,10.2,2.1,1.6,3.0,3.7,6.5,19.9,,90,107
C,26,TOR,38,0,457,6.8,18.2,.376,0.0,0.6,.000,6.8,17.6,.388,5.1,8.1,.629,3.8,6.0,9.9,2.1,1.4,3.1,3.8,6.3,18.8,,89,107
C,26,MIL,9,0,43,10.0,28.7,.348,0.0,0.0,,10.0,28.7,.348,12.5,17.5,.714,2.5,11.2,13.7,2.5,3.7,1.2,2.5,8.7,32.4,,98,100
PG,23,SAC,70,20,1376,5.7,15.0,.384,0.3,1.6,.190,5.4,13.4,.407,6.8,8.2,.823,1.3,3.0,4.3,8.7,2.3,0.1,4.3,3.8,18.6,,102,110
SF,31,VAN,61,12,1439,6.9,17.3,.397,0.9,3.4,.281,5.9,13.9,.425,3.4,4.1,.817,1.8,5.3,7.1,4.3,1.4,0.8,3.1,5.1,18.0,,96,114
PG,31,NJN,32,0,477,7.5,19.9,.377,1.6,4.7,.349,5.9,15.3,.386,4.0,4.7,.860,1.0,3.7,4.7,6.2,1.9,0.4,5.3,3.7,20.7,,92,112
SG,35,SEA,62,0,848,5.5,15.5,.351,1.7,6.0,.284,3.8,9.6,.392,0.8,1.6,.500,2.4,4.5,6.9,4.3,2.3,0.3,2.8,4.5,13.4,,90,105
PG,24,UTA,82,0,1083,6.8,15.2,.451,1.0,3.5,.278,5.9,11.6,.504,3.4,4.4,.787,1.0,3.2,4.1,9.7,2.2,0.5,5.4,6.9,18.1,,99,107
SF,33,HOU,78,77,2687,5.7,11.4,.497,2.3,5.6,.420,3.3,5.8,.572,4.0,4.5,.896,1.2,3.4,4.6,6.0,1.8,0.2,2.6,3.9,17.7,,125,107
SF,28,SAS,39,39,1393,7.7,18.3,.422,1.7,5.0,.333,6.1,13.3,.456,5.8,7.7,.755,1.9,5.6,7.5,4.9,0.9,0.9,3.5,4.1,23.0,,106,115
SF,36,DEN,82,51,2940,8.4,20.3,.414,3.4,9.3,.364,5.0,11.0,.457,3.8,4.6,.817,1.7,3.4,5.2,2.9,1.1,0.1,2.6,3.1,24.0,,107,115
PF,26,DEN,55,49,2002,11.5,26.3,.439,2.5,6.7,.367,9.1,19.6,.464,5.7,7.3,.773,2.8,7.2,10.0,3.4,1.1,1.1,3.0,4.7,31.2,,107,111
PF,29,BOS,6,4,125,2.4,6.4,.375,0.0,0.0,,2.4,6.4,.375,1.2,2.0,.600,3.6,6.8,10.4,1.6,2.0,3.6,2.8,8.4,6.0,,82,108
SF,23,ORL,14,0,59,7.4,20.3,.364,3.7,7.4,.500,3.7,12.9,.286,0.0,0.0,,0.9,6.4,7.4,6.4,0.9,1.8,1.8,5.5,18.4,,103,107
C,34,NYK,78,78,2887,12.0,24.6,.488,0.0,0.2,.222,12.0,24.5,.490,8.1,10.7,.754,3.2,12.1,15.3,2.9,1.3,3.5,4.9,4.6,32.2,,104,96
PF-C,22,TOT,41,0,624,4.9,13.8,.357,0.4,1.2,.357,4.5,12.6,.357,3.0,5.9,.507,7.2,11.6,18.8,2.3,1.4,1.2,2.7,6.9,13.3,,94,109
C,22,CHH,3,0,10,10.8,21.7,.500,5.4,5.4,1.000,5.4,16.3,.333,0.0,10.8,.000,5.4,10.8,16.3,0.0,0.0,5.4,0.0,16.3,27.1,,104,104
PF,22,SAS,38,0,614,4.8,13.7,.353,0.4,1.2,.308,4.5,12.5,.357,3.0,5.8,.523,7.3,11.6,18.9,2.3,1.4,1.2,2.8,6.7,13.1,,94,109
SF,31,IND,62,18,1115,7.7,16.3,.472,0.9,2.1,.409,6.8,14.2,.481,2.8,4.5,.617,2.8,4.1,6.8,3.2,1.8,0.3,2.7,5.8,19.1,,104,107
PF,30,CLE,82,48,2633,7.5,17.5,.429,2.5,6.2,.401,5.0,11.2,.445,1.6,1.9,.851,1.8,5.6,7.4,3.3,1.2,0.7,2.1,5.4,19.1,,106,105
SF,23,TOT,83,54,2790,9.1,20.4,.444,1.9,5.3,.361,7.1,15.1,.473,3.8,4.7,.808,1.7,5.4,7.1,4.3,1.3,0.5,3.1,2.6,23.8,,105,111
SF,23,PHO,27,18,796,9.1,19.2,.475,0.9,3.6,.255,8.2,15.7,.525,3.6,4.5,.812,2.2,5.6,7.8,4.4,1.2,0.3,2.8,2.7,22.8,,107,111
SF,23,DAL,56,36,1994,9.0,20.9,.432,2.4,6.1,.387,6.7,14.8,.450,3.8,4.8,.807,1.5,5.4,6.8,4.2,1.4,0.5,3.2,2.6,24.3,,104,110
C,27,TOT,6,0,8,6.5,19.6,.333,0.0,0.0,,6.5,19.6,.333,0.0,0.0,,6.5,26.1,32.7,0.0,0.0,0.0,13.1,13.1,13.1,,50,95
C,27,WSB,5,0,7,7.4,22.3,.333,0.0,0.0,,7.4,22.3,.333,0.0,0.0,,7.4,29.7,37.1,0.0,0.0,0.0,14.8,14.8,14.8,,50,93
C,27,MIA,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,111
PG,22,LAL,80,3,921,5.9,15.0,.397,1.3,4.2,.301,4.7,10.8,.434,4.5,6.9,.658,1.4,4.1,5.5,6.8,2.3,0.3,4.1,5.0,17.7,,98,106
C,28,UTA,79,12,920,6.4,14.2,.453,0.1,0.2,.667,6.3,14.0,.450,3.1,3.8,.831,3.2,7.6,10.8,1.8,0.6,1.2,3.1,8.4,16.1,,98,106
SF,27,BOS,76,75,2650,8.2,18.0,.456,1.9,5.3,.363,6.3,12.7,.494,3.9,5.0,.787,2.2,5.3,7.5,5.4,3.2,0.8,3.4,5.3,22.2,,108,109
C,22,GSW,75,18,949,6.3,14.6,.429,0.0,0.0,,6.3,14.6,.429,4.2,6.1,.691,5.9,7.8,13.7,1.3,0.6,1.1,2.9,8.0,16.7,,102,113
SF,31,SAC,62,2,953,6.8,15.8,.430,3.0,6.2,.482,3.8,9.6,.397,0.4,0.6,.700,0.7,5.2,5.9,4.3,1.2,0.9,1.5,4.2,17.0,,111,110
SF,20,MIN,77,77,2995,9.7,19.4,.499,0.1,0.4,.286,9.6,19.1,.503,3.6,4.8,.754,3.4,7.6,10.9,4.2,1.9,2.9,3.1,3.5,23.1,,107,105
C,30,MIN,68,47,1665,7.1,12.4,.573,0.0,0.0,,7.1,12.4,.573,3.1,4.4,.696,4.7,11.0,15.7,1.2,1.3,3.0,1.1,5.0,17.2,,126,103
PF,29,TOT,47,1,1283,13.7,26.1,.525,0.0,0.3,.167,13.7,25.9,.528,9.9,13.8,.717,5.6,9.9,15.5,1.2,1.6,1.3,5.0,5.8,37.3,,108,106
PF,29,DAL,44,1,1191,14.0,26.3,.533,0.0,0.3,.167,13.9,26.0,.537,10.0,14.2,.706,5.7,10.0,15.8,1.1,1.6,1.4,5.2,5.7,38.0,,108,105
PF,29,NJN,3,0,92,10.2,24.3,.419,0.0,0.0,,10.2,24.3,.419,8.5,9.0,.938,4.5,7.9,12.4,1.7,2.3,0.0,3.4,7.3,28.8,,108,108
PG,23,CLE,39,0,246,5.2,13.6,.379,1.9,4.9,.381,3.3,8.7,.378,1.2,2.6,.455,0.9,2.6,3.5,8.5,3.1,0.5,3.5,8.5,13.4,,95,103
C,27,CHH,49,13,1044,8.9,18.2,.489,0.3,1.0,.300,8.6,17.1,.500,4.6,6.6,.701,5.2,8.2,13.4,2.0,1.0,1.4,3.5,7.9,22.7,,105,108
SF,28,NJN,82,81,3199,10.5,23.6,.443,1.2,3.6,.336,9.3,20.0,.462,6.9,8.7,.797,3.0,5.1,8.1,5.3,2.5,0.7,3.5,3.7,29.1,,112,109
PF,32,MIL,80,25,2050,6.4,13.7,.471,0.0,0.0,,6.4,13.7,.471,5.2,6.8,.768,3.6,9.4,13.0,1.4,1.6,1.0,2.7,5.4,18.1,,107,106
PG,25,TOT,60,30,1188,5.8,14.7,.397,2.9,6.8,.418,3.0,7.9,.379,2.7,3.5,.782,0.5,3.2,3.7,9.8,1.5,0.1,3.4,4.6,17.3,,109,113
PG,25,CHH,33,9,576,5.8,14.5,.403,3.4,7.7,.439,2.4,6.8,.361,2.8,3.8,.750,0.3,3.3,3.6,8.8,1.8,0.1,3.9,5.5,17.9,,107,112
PG,25,DEN,27,21,612,5.9,14.9,.392,2.4,6.0,.394,3.5,8.9,.390,2.6,3.2,.816,0.8,3.1,3.9,10.6,1.2,0.1,3.0,3.9,16.7,,111,115
SG,26,SEA,28,0,197,7.8,21.6,.363,2.4,8.4,.290,5.4,13.2,.408,7.0,10.8,.650,0.5,3.0,3.5,3.0,3.2,0.3,2.7,3.2,25.1,,98,104
PF,24,SAC,24,15,607,7.9,18.0,.440,0.0,0.0,,7.9,18.0,.440,6.1,7.8,.778,4.3,8.1,12.3,2.4,1.7,2.2,3.8,6.5,21.9,,102,106
PG,31,MIA,28,0,365,5.8,16.4,.355,2.1,6.9,.304,3.7,9.5,.391,2.7,3.3,.818,1.2,4.5,5.7,6.7,2.4,0.0,4.0,5.8,16.4,,94,102
PF,31,WSB,78,25,1604,4.2,10.2,.411,0.9,2.9,.315,3.3,7.3,.449,1.0,1.3,.769,2.0,6.3,8.3,2.2,1.5,1.6,1.0,5.4,10.2,,106,105
PF,31,ORL,67,67,2496,7.8,15.1,.515,0.0,0.1,.167,7.8,15.0,.518,2.8,3.9,.715,4.5,8.6,13.1,3.5,2.2,1.4,2.2,3.4,18.4,,115,103
PF,24,TOT,6,0,49,8.8,28.5,.308,0.0,0.0,,8.8,28.5,.308,2.2,5.5,.400,6.6,8.8,15.4,2.2,4.4,0.0,5.5,12.1,19.8,,70,103
PF,24,SAC,3,0,25,6.3,23.2,.273,0.0,0.0,,6.3,23.2,.273,4.2,8.4,.500,6.3,12.7,19.0,4.2,6.3,0.0,0.0,6.3,16.9,,91,95
PF,24,SAS,3,0,24,11.5,34.4,.333,0.0,0.0,,11.5,34.4,.333,0.0,2.3,.000,6.9,4.6,11.5,0.0,2.3,0.0,11.5,18.3,22.9,,57,113
SF,27,NJN,5,0,42,4.9,18.6,.267,1.2,4.9,.250,3.7,13.6,.273,4.9,4.9,1.000,1.2,2.5,3.7,2.5,1.2,0.0,3.7,6.2,16.1,,83,115
SG,31,SAC,25,0,316,6.3,13.8,.458,0.7,1.8,.364,5.7,12.0,.472,1.8,3.3,.550,3.5,2.8,6.3,4.2,1.3,1.2,2.5,7.0,15.2,,104,111
PF,33,TOT,83,73,2492,5.0,10.4,.483,0.0,0.4,.050,5.0,9.9,.502,2.7,4.2,.650,4.8,9.3,14.0,1.5,1.5,0.3,1.6,3.1,12.8,,111,107
PF,33,PHO,27,19,548,5.7,12.0,.477,0.0,0.3,.000,5.7,11.7,.488,2.9,4.5,.646,3.1,9.9,13.0,1.6,1.7,0.1,1.9,3.2,14.4,,104,107
PF,33,DAL,56,54,1944,4.8,9.9,.486,0.0,0.5,.059,4.8,9.4,.507,2.7,4.1,.651,5.2,9.1,14.4,1.4,1.4,0.4,1.5,3.1,12.3,,114,107
PG,26,DET,45,0,311,5.5,11.7,.469,0.0,1.8,.000,5.5,9.9,.556,5.5,8.6,.638,1.1,2.9,4.0,7.5,2.9,0.2,2.7,4.9,16.4,,111,105
PF,27,MIN,81,81,3131,10.0,22.6,.442,0.4,1.6,.258,9.6,21.1,.456,7.8,9.6,.820,3.2,8.7,11.9,5.7,2.2,1.5,5.0,4.0,28.3,,103,104
C,33,NJN,20,0,74,9.1,26.0,.351,0.0,0.0,,9.1,26.0,.351,9.8,13.3,.737,9.1,13.3,22.5,3.5,0.7,0.7,1.4,9.8,28.1,,111,107
SF,23,TOT,36,3,318,5.4,10.1,.532,0.0,0.0,,5.4,10.1,.532,2.8,5.7,.486,4.7,4.4,9.2,2.3,1.5,1.3,3.6,9.3,13.6,,98,112
SF,23,DEN,35,3,313,5.3,10.1,.525,0.0,0.0,,5.3,10.1,.525,2.7,5.5,.485,4.8,4.5,9.3,2.3,1.3,1.3,3.5,9.5,13.3,,98,112
SF,23,IND,1,0,5,10.8,10.8,1.000,0.0,0.0,,10.8,10.8,1.000,10.8,21.6,.500,0.0,0.0,0.0,0.0,10.8,0.0,10.8,0.0,32.4,,87,91
C,23,BOS,35,3,268,5.6,10.7,.526,0.0,0.4,.000,5.6,10.3,.545,3.0,5.4,.552,3.2,8.0,11.2,1.3,0.4,0.7,2.4,7.3,14.2,,103,113
PF,29,DEN,81,8,1758,5.6,11.8,.480,0.0,0.1,.000,5.6,11.7,.482,3.7,5.1,.721,4.0,7.9,11.8,1.9,0.5,0.7,2.6,6.1,15.0,,105,113
SF,25,TOT,24,0,133,6.6,14.4,.457,0.0,0.0,,6.6,14.4,.457,4.1,5.8,.714,1.6,5.8,7.4,4.9,3.7,0.4,4.5,6.2,17.3,,95,102
SF,25,MIL,9,0,39,2.7,8.2,.333,0.0,0.0,,2.7,8.2,.333,0.0,0.0,,1.4,5.5,6.9,5.5,2.7,0.0,5.5,9.6,5.5,,62,107
SF,25,ATL,14,0,86,8.4,17.4,.481,0.0,0.0,,8.4,17.4,.481,5.1,7.7,.667,1.9,6.4,8.4,4.5,4.5,0.6,4.5,3.9,21.9,,100,98
SF,25,SAS,1,0,8,6.9,13.7,.500,0.0,0.0,,6.9,13.7,.500,13.7,13.7,1.000,0.0,0.0,0.0,6.9,0.0,0.0,0.0,13.7,27.5,,162,121
PG,25,ORL,59,59,2221,10.3,23.0,.447,2.1,6.5,.318,8.2,16.5,.499,6.9,8.4,.820,2.0,4.4,6.4,8.1,2.3,0.9,3.5,3.0,29.6,,115,107
PG,30,MIA,81,81,3136,10.0,24.0,.415,3.5,10.2,.344,6.5,13.8,.469,5.0,6.3,.799,0.8,4.0,4.8,12.1,2.6,0.2,4.0,2.9,28.5,,113,102
PG,35,DAL,75,29,2210,7.3,16.4,.444,1.5,4.3,.341,5.8,12.1,.480,2.3,3.1,.742,0.7,2.6,3.3,7.8,2.2,0.3,3.2,3.5,18.4,,104,111
PG,33,CHI,76,74,1740,5.4,12.4,.436,2.1,5.8,.362,3.3,6.7,.500,1.8,2.5,.707,1.4,4.5,5.9,5.9,2.6,1.2,1.5,4.2,14.7,,120,102
PF,23,HOU,57,1,860,6.8,12.4,.549,0.0,0.2,.000,6.8,12.2,.557,3.0,4.9,.605,4.6,7.5,12.1,1.1,0.7,1.3,3.5,6.8,16.6,,103,105
SG,26,PHI,54,3,813,6.9,18.2,.381,2.2,6.1,.364,4.7,12.1,.390,2.0,2.9,.702,1.7,2.7,4.4,3.1,2.5,0.2,2.1,2.8,18.2,,100,113
PF,26,SEA,6,0,26,10.2,22.5,.455,0.0,0.0,,10.2,22.5,.455,10.2,12.3,.833,4.1,16.4,20.4,2.0,0.0,8.2,2.0,16.4,30.7,,118,93
SG,30,SEA,82,82,2755,7.1,15.3,.464,2.8,6.8,.403,4.4,8.5,.514,5.0,5.7,.875,1.8,4.4,6.2,4.8,3.1,0.2,2.5,2.8,22.0,,123,104
PG,24,BOS,29,0,326,4.5,10.5,.426,1.5,4.8,.323,2.9,5.7,.514,1.8,2.3,.800,1.4,3.4,4.8,9.8,2.5,0.2,4.3,6.2,12.3,,102,113
PG,26,MIN,43,0,236,5.8,21.8,.268,4.5,14.6,.308,1.3,7.2,.188,0.7,1.1,.600,0.4,3.6,4.0,7.4,0.7,0.7,3.8,4.5,16.8,,82,112
PF,24,ATL,30,0,501,8.5,17.9,.475,0.0,0.0,,8.5,17.9,.475,5.0,8.3,.600,5.2,7.6,12.8,2.5,2.3,0.7,3.2,8.1,22.0,,105,101
PF,22,PHI,29,1,301,5.4,12.9,.416,0.5,2.0,.250,4.9,10.9,.446,3.0,4.4,.692,5.9,9.5,15.4,0.5,1.7,0.7,2.3,5.4,14.2,,103,109
PF,30,SAS,75,58,1837,7.7,17.7,.433,0.1,0.2,.333,7.6,17.6,.434,2.4,3.5,.686,3.5,6.6,10.2,1.5,1.9,1.6,2.8,6.5,17.9,,94,111
SF,24,DET,80,80,3147,11.3,22.7,.496,0.2,0.6,.303,11.1,22.1,.502,8.1,11.4,.711,2.2,10.8,13.0,10.5,2.6,0.9,4.7,3.4,30.9,,114,100
C,28,CLE,74,70,2582,8.0,13.3,.600,0.0,0.0,.000,8.0,13.3,.601,5.4,8.5,.633,5.8,10.7,16.5,2.1,1.4,0.7,3.3,6.0,21.4,,117,101
SG,24,IND,47,0,572,6.3,14.7,.429,2.7,6.6,.414,3.6,8.1,.442,5.8,7.3,.792,1.2,6.4,7.6,3.9,2.5,0.6,2.1,4.8,21.1,,120,103
SG,33,UTA,82,82,2592,8.5,17.6,.482,1.5,4.0,.369,7.0,13.6,.516,6.0,6.7,.899,1.2,3.7,5.0,7.4,2.6,0.5,2.8,3.9,24.5,,121,106
SF,26,TOT,54,29,1395,5.9,13.4,.436,1.8,5.7,.318,4.0,7.7,.524,2.2,3.4,.667,2.5,6.3,8.8,4.1,2.5,2.1,2.7,5.7,15.8,,106,104
SF,26,PHO,32,15,719,5.9,14.0,.421,1.7,5.6,.308,4.2,8.4,.496,2.3,3.6,.640,2.9,5.7,8.5,3.9,2.0,1.9,3.3,5.8,15.8,,98,107
SF,26,LAL,22,14,676,5.8,12.9,.455,1.9,5.9,.329,3.9,6.9,.562,2.2,3.1,.700,2.2,7.0,9.2,4.4,3.0,2.3,2.0,5.6,15.8,,115,100
SG,25,NYK,81,81,2681,8.6,20.4,.423,2.9,7.6,.385,5.7,12.8,.446,3.5,4.3,.803,0.9,3.9,4.7,3.5,0.8,0.4,3.3,4.6,23.7,,103,105
SF,23,WSB,82,82,3324,10.0,20.5,.486,0.0,0.0,.000,10.0,20.5,.487,4.6,6.1,.756,3.2,7.0,10.2,4.9,1.5,0.4,3.8,4.0,24.5,,105,106
SF,26,TOT,49,0,418,7.9,13.8,.574,0.0,0.0,,7.9,13.8,.574,6.7,10.4,.642,3.7,7.2,10.9,1.4,2.4,1.5,3.2,7.9,22.6,,113,103
SF,26,SAS,7,0,69,5.6,9.6,.583,0.0,0.0,,5.6,9.6,.583,9.6,11.2,.857,3.2,4.0,7.2,0.8,6.4,1.6,4.0,5.6,20.7,,121,104
SF,26,UTA,42,0,349,8.4,14.7,.573,0.0,0.0,,8.4,14.7,.573,6.1,10.2,.597,3.8,7.8,11.6,1.5,1.7,1.5,3.1,8.4,22.9,,112,103
PG,26,DET,82,76,3023,7.9,19.6,.404,3.1,8.8,.355,4.8,10.8,.444,3.0,3.8,.778,1.1,3.3,4.4,2.9,2.4,0.5,1.8,3.9,21.9,,107,106
PG,25,SAC,49,12,632,3.8,10.4,.368,1.2,3.8,.311,2.7,6.7,.400,3.1,4.4,.698,0.8,2.4,3.2,12.2,2.3,0.3,4.6,4.4,11.9,,99,111
PG,21,PHI,76,74,3045,10.3,24.9,.416,2.6,7.5,.341,7.8,17.4,.448,6.3,9.0,.702,1.9,3.3,5.2,9.4,2.6,0.4,5.6,3.9,29.6,,104,112
SG,29,WSB,75,0,1133,6.1,15.1,.407,2.4,7.2,.335,3.7,7.8,.474,2.4,3.2,.768,1.4,4.6,6.1,3.0,2.1,0.7,2.8,6.0,17.2,,101,106
SG-SF,26,TOT,77,77,2831,8.3,19.3,.431,1.6,4.6,.348,6.7,14.7,.458,4.7,5.8,.813,2.5,5.2,7.7,5.9,1.6,0.6,3.9,3.6,23.0,,106,111
SG,26,DAL,46,46,1676,8.4,18.9,.442,1.5,4.5,.331,6.9,14.4,.477,4.8,6.0,.787,2.6,4.7,7.3,5.0,1.8,0.5,3.4,3.6,23.0,,106,110
SF,26,NJN,31,31,1155,8.3,19.8,.417,1.8,4.9,.370,6.5,15.0,.432,4.7,5.5,.852,2.3,6.0,8.3,7.2,1.3,0.8,4.5,3.6,23.0,,105,111
PG,31,TOT,82,82,3054,5.0,11.7,.426,1.1,3.1,.371,3.8,8.6,.445,2.9,3.7,.789,1.6,5.2,6.8,16.1,1.7,0.2,4.7,2.8,14.0,,111,111
PG,31,DEN,52,52,2001,5.0,11.7,.425,1.2,3.1,.397,3.7,8.6,.435,2.8,3.5,.801,1.8,5.2,7.0,16.6,1.3,0.2,4.5,2.7,14.0,,114,113
PG,31,IND,30,30,1053,5.0,11.6,.427,0.9,2.9,.316,4.0,8.7,.465,3.0,3.9,.766,1.0,5.3,6.4,15.1,2.4,0.2,5.2,2.9,13.9,,105,105
PF,31,ATL,53,15,945,7.3,17.9,.408,4.4,10.6,.420,2.9,7.3,.392,1.8,2.1,.833,1.6,3.2,4.7,1.2,0.6,0.1,1.7,5.7,20.8,,113,109
SF,27,NYK,3,0,10,10.6,31.8,.333,10.6,15.9,.667,0.0,15.9,.000,0.0,0.0,,5.3,0.0,5.3,5.3,0.0,0.0,0.0,10.6,31.8,,120,110
PG,31,SAS,76,76,2472,7.3,15.2,.477,0.1,0.6,.231,7.1,14.7,.487,3.1,4.5,.690,0.7,2.6,3.3,11.4,2.1,0.3,3.2,3.5,17.8,,110,115
SF,37,TOT,52,2,913,9.3,21.0,.442,2.8,7.6,.374,6.4,13.4,.481,3.2,3.9,.809,1.6,6.4,8.0,3.0,0.9,0.1,2.7,4.7,24.6,,106,107
SF,37,IND,28,0,306,10.4,24.0,.434,1.6,4.9,.321,8.8,19.0,.463,3.5,4.8,.741,0.5,6.5,7.1,3.0,0.9,0.2,3.0,5.8,25.9,,98,107
SF,37,HOU,24,2,607,8.7,19.5,.447,3.5,8.9,.388,5.3,10.6,.496,3.0,3.5,.854,2.1,6.4,8.5,3.0,0.9,0.1,2.6,4.1,23.9,,111,107
C,29,DEN,82,82,2599,4.9,9.3,.520,0.0,0.0,.000,4.9,9.3,.523,1.9,3.1,.615,4.6,13.6,18.2,1.4,1.3,4.5,2.4,5.8,11.6,,106,103
PG,30,PHO,70,70,2658,8.5,17.2,.496,1.7,3.9,.441,6.8,13.3,.512,8.5,10.0,.852,1.0,3.9,4.9,12.7,2.0,0.2,4.2,2.7,27.3,,124,111
SF,27,NYK,76,76,2613,7.6,14.9,.512,0.7,2.1,.324,6.9,12.8,.543,3.9,5.6,.693,3.3,4.6,8.0,3.5,1.3,0.7,2.8,5.1,19.8,,113,104
PF,39,HOU,12,0,93,1.1,2.8,.400,0.0,0.0,,1.1,2.8,.400,0.0,0.0,,2.8,4.5,7.3,1.7,1.1,2.3,0.0,4.5,2.3,,136,106
SG,25,LAL,80,80,2998,8.3,19.0,.438,2.7,6.8,.391,5.6,12.2,.464,4.8,5.9,.819,1.6,4.1,5.7,4.7,3.3,0.9,3.0,4.0,24.1,,113,103
PF,26,TOR,79,61,2421,5.6,11.8,.480,0.0,0.3,.077,5.6,11.5,.490,2.2,2.6,.818,5.9,9.0,14.9,1.8,1.3,0.9,2.5,5.9,13.5,,108,108
SG,33,CHI,82,82,3106,15.8,32.5,.486,1.9,5.1,.374,13.9,27.4,.507,8.2,9.9,.833,1.9,6.3,8.3,6.0,2.4,0.8,2.9,2.7,41.8,,121,102
SG,29,TOT,19,0,130,6.5,10.6,.615,0.0,0.0,,6.5,10.6,.615,3.3,6.9,.471,4.5,6.5,11.0,4.9,2.8,1.2,3.3,6.1,16.3,,111,102
SG,29,POR,9,0,99,4.3,8.5,.500,0.0,0.0,,4.3,8.5,.500,2.1,5.3,.400,5.9,6.4,12.3,5.9,2.7,1.6,3.2,6.9,10.7,,106,101
SG,29,MIN,10,0,31,13.7,17.1,.800,0.0,0.0,,13.7,17.1,.800,6.8,12.0,.571,0.0,6.8,6.8,1.7,3.4,0.0,3.4,3.4,34.1,,124,104
C,26,UTA,62,0,915,4.8,9.3,.513,0.0,0.1,.000,4.8,9.3,.516,4.1,6.0,.689,4.4,8.2,12.6,1.9,1.7,0.8,2.6,5.7,13.7,,111,104
PF,27,SEA,81,75,2750,10.2,19.9,.510,0.2,0.6,.364,9.9,19.3,.515,8.7,11.8,.742,5.3,10.3,15.6,3.0,2.4,1.6,5.4,6.2,29.3,,109,99
PF,33,SAS,10,0,59,0.9,4.7,.200,0.0,0.0,,0.9,4.7,.200,1.9,1.9,1.000,2.8,4.7,7.5,1.9,0.9,0.9,6.5,3.7,3.7,,49,116
PG,31,CHI,82,0,1861,7.1,13.4,.533,3.2,6.8,.464,4.0,6.6,.604,1.5,1.9,.806,0.8,2.9,3.7,5.0,1.9,0.1,1.2,2.8,19.0,,137,106
SF,34,LAL,70,44,1766,5.8,13.4,.432,0.5,1.9,.262,5.3,11.5,.461,2.1,3.5,.602,3.3,7.5,10.8,2.7,3.5,1.5,2.2,6.5,14.2,,101,99
PG,23,TOT,55,45,1964,5.7,14.1,.403,1.6,4.4,.370,4.1,9.7,.418,3.0,4.4,.679,1.7,4.9,6.6,13.2,3.3,0.5,3.8,3.0,16.0,,108,107
PG,23,DAL,22,22,791,5.1,13.8,.369,1.4,4.4,.323,3.7,9.4,.391,3.1,4.7,.667,2.0,4.1,6.1,13.6,3.1,0.5,4.5,2.9,14.8,,102,108
PG,23,PHO,33,23,1173,6.1,14.3,.423,1.8,4.4,.400,4.3,9.9,.434,2.9,4.2,.688,1.5,5.5,7.0,13.0,3.5,0.5,3.3,3.2,16.8,,113,106
SG,24,PHI,7,0,59,6.0,14.5,.412,0.9,1.7,.500,5.1,12.8,.400,4.3,4.3,1.000,3.4,8.5,12.0,4.3,3.4,0.0,2.6,6.0,17.1,,112,107
SG,23,DEN,2,0,22,4.7,14.2,.333,0.0,0.0,,4.7,14.2,.333,4.7,9.4,.500,4.7,0.0,4.7,4.7,7.1,0.0,2.4,4.7,14.2,,93,105
C,30,TOT,11,0,103,5.6,11.2,.500,0.0,0.0,,5.6,11.2,.500,1.0,3.6,.286,5.6,8.2,13.8,0.5,1.0,0.5,3.1,7.2,12.3,,90,110
C,30,BOS,5,0,33,7.6,10.6,.714,0.0,0.0,,7.6,10.6,.714,3.0,4.6,.667,1.5,12.2,13.7,1.5,0.0,1.5,1.5,4.6,18.2,,132,111
C,30,DAL,6,0,70,4.6,11.6,.400,0.0,0.0,,4.6,11.6,.400,0.0,3.1,.000,7.7,6.2,13.9,0.0,1.5,0.0,3.9,8.5,9.2,,75,110
SG,22,NJN,82,57,3012,8.7,20.5,.426,2.7,7.2,.377,6.0,13.3,.453,3.0,3.9,.771,1.8,3.7,5.5,4.3,2.7,0.6,2.2,2.8,23.2,,113,110
